AMDuProfPcm Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.83,0.59,98.89,0.14,99.86,4877.41,1.91,0.46,1.92,0.52,2.15,0.52,93.17,0,128.93,0.11,0.74,0,0.05,0.03,6.17,0.32,673.21,10.62,0.16,5.73,4.71,0.16,0.02,0.04,0.1,10.35,0.19,5.56,4.6,19597688,6789142,34.64,92.71
84.31,0.64,98.85,0.15,99.85,4877,1.89,0.44,1.9,0.53,2.28,0.53,92.65,0,128.57,0.1,0.74,0,0.04,0.03,5.97,0.26,674.58,10.46,0.14,5.63,4.65,0.14,0.03,0.04,0.07,10.4,0.16,5.65,4.58,19060038,6681135,35.05,93.26
83.27,0.67,98.81,0.16,99.84,4879.12,1.9,0.46,1.91,0.53,2.16,0.52,92.16,0,128.84,0.11,0.74,0,0.05,0.03,6.01,0.28,674.64,10.51,0.15,5.56,4.73,0.13,0.01,0.03,0.09,10.29,0.13,5.52,4.64,18015049,5899744,32.75,92.79
85.38,0.58,98.91,0.14,99.86,4877.37,1.89,0.46,1.89,0.53,2.18,0.53,93.72,0,128.79,0.1,0.74,0,0.05,0.03,6.15,0.3,674.07,10.79,0.17,5.77,4.8,0.16,0.02,0.04,0.1,10.55,0.15,5.71,4.69,18472526,6213191,33.63,93.12
83.21,0.63,98.85,0.15,99.85,4878.91,1.9,0.45,1.91,0.53,2.22,0.52,91.89,0,129.31,0.12,0.72,0,0.05,0.03,6.14,0.31,674.16,10.7,0.19,5.71,4.8,0.2,0.02,0.05,0.12,10.43,0.14,5.6,4.68,19557052,6674214,34.13,93.07
83.87,0.63,98.86,0.14,99.86,4876.77,1.91,0.43,1.92,0.52,2.31,0.52,93.26,0,128.81,0.11,0.74,0,0.05,0.03,6.01,0.29,674.13,10.69,0.18,5.67,4.85,0.16,0.02,0.04,0.1,10.53,0.13,5.64,4.75,19773183,6738149,34.08,93.26
83.53,0.64,98.84,0.16,99.84,4874.14,1.91,0.46,1.91,0.52,2.16,0.52,92.62,0,128.85,0.11,0.73,0,0.05,0.03,6.14,0.31,674.6,10.8,0.16,5.83,4.96,0.2,0.02,0.07,0.12,10.67,0.15,5.69,4.84,20642220,6854722,33.21,93.65
84.75,0.65,98.84,0.15,99.85,4874.97,1.89,0.43,1.9,0.53,2.33,0.53,93.34,0,128.88,0.12,0.73,0,0.05,0.03,5.94,0.27,674.37,10.85,0.2,5.85,4.84,0.18,0.02,0.04,0.12,10.53,0.14,5.66,4.72,18871449,6661280,35.3,93.39
84.37,0.61,98.88,0.15,99.85,4875.61,1.88,0.47,1.89,0.53,2.14,0.53,92.47,0,128.65,0.1,0.73,0,0.05,0.03,6.05,0.29,673.86,10.65,0.15,5.71,4.77,0.16,0.02,0.05,0.09,10.49,0.14,5.67,4.68,18420113,6640949,36.05,92.75
84.17,0.6,98.89,0.14,99.86,4876.98,1.91,0.45,1.92,0.52,2.24,0.52,93.46,0,128.88,0.11,0.74,0,0.05,0.03,6.08,0.31,674.31,10.73,0.15,5.68,4.84,0.15,0.01,0.03,0.11,10.44,0.12,5.59,4.73,17901019,6065789,33.89,92.99
83.93,0.64,98.84,0.15,99.85,4875.41,1.91,0.46,1.92,0.52,2.19,0.52,93.12,0,128.67,0.12,0.74,0,0.05,0.03,6.01,0.27,674.64,10.66,0.18,5.67,4.88,0.17,0.02,0.05,0.1,10.52,0.16,5.58,4.78,20024628,6576757,32.84,92.87
84.2,0.58,98.91,0.14,99.86,4874.1,1.9,0.46,1.91,0.53,2.17,0.52,93.27,0,128.98,0.11,0.74,0,0.05,0.03,6.13,0.29,674.17,10.75,0.18,5.61,4.91,0.17,0.02,0.04,0.11,10.52,0.16,5.56,4.81,18918355,6175129,32.64,93.37
83.44,0.59,98.89,0.14,99.86,4874.67,1.91,0.46,1.92,0.52,2.19,0.52,92.78,0,129.16,0.11,0.73,0,0.05,0.03,6.1,0.3,674.18,10.98,0.18,5.73,5.04,0.2,0.02,0.04,0.13,10.72,0.16,5.64,4.91,20455024,6639132,32.46,92.96
84.12,0.73,98.75,0.18,99.82,4875.39,1.89,0.47,1.9,0.53,2.11,0.53,92.57,0,129.25,0.12,0.73,0,0.05,0.03,6.01,0.29,673.62,10.74,0.19,5.7,4.88,0.17,0.02,0.05,0.1,10.56,0.15,5.63,4.78,19851324,6426961,32.38,93.4
84.03,0.63,98.86,0.15,99.85,4878.03,1.91,0.46,1.92,0.52,2.18,0.52,93.4,0,129.02,0.12,0.73,0,0.05,0.03,6.12,0.3,674.17,10.95,0.14,5.58,5.1,0.17,0.01,0.04,0.12,10.68,0.14,5.57,4.98,20362628,6402415,31.44,93.04
85.51,0.69,98.81,0.18,99.82,4877.51,1.88,0.5,1.89,0.53,1.98,0.53,93.82,0,128.77,0.1,0.74,0,0.04,0.03,6,0.27,674.41,10.57,0.16,5.69,4.83,0.16,0.02,0.05,0.08,10.55,0.14,5.67,4.74,19668761,6765719,34.4,93.45
84.27,0.57,98.92,0.14,99.86,4877.9,1.91,0.47,1.92,0.52,2.13,0.52,93.68,0,128.89,0.12,0.74,0,0.05,0.03,6.05,0.28,674.54,10.89,0.14,5.67,4.98,0.17,0.02,0.03,0.12,10.57,0.13,5.59,4.85,18495624,6164073,33.33,92.65
83.58,0.68,98.8,0.15,99.85,4874.2,1.91,0.44,1.92,0.52,2.3,0.52,92.98,0,129.06,0.11,0.73,0,0.05,0.03,6.07,0.29,674.56,10.85,0.14,5.61,5.04,0.15,0.01,0.03,0.1,10.58,0.13,5.52,4.94,18273923,6408963,35.07,92.7
84.22,0.56,98.93,0.14,99.86,4875.58,1.9,0.46,1.91,0.53,2.16,0.52,93.28,0,128.98,0.11,0.74,0,0.05,0.03,6.08,0.29,674.26,10.95,0.15,5.64,5.07,0.14,0.01,0.03,0.09,10.71,0.13,5.6,4.98,18835860,6527048,34.65,92.55
83.49,0.64,98.84,0.15,99.85,4875.37,1.9,0.44,1.91,0.53,2.29,0.52,92.52,0,128.76,0.11,0.73,0,0.05,0.03,6.13,0.32,674.45,10.71,0.17,5.7,4.95,0.17,0.03,0.06,0.08,10.69,0.18,5.64,4.87,19463042,6864926,35.27,92.9
85.19,0.54,98.95,0.13,99.87,4874.38,1.87,0.46,1.88,0.53,2.18,0.53,92.91,0,128.76,0.1,0.74,0,0.05,0.03,6.08,0.31,674.39,10.68,0.15,5.71,4.8,0.13,0.02,0.03,0.08,10.54,0.14,5.68,4.71,16876917,5430958,32.18,93.14
83.38,0.62,98.86,0.14,99.86,4875.01,1.91,0.44,1.92,0.52,2.27,0.52,92.85,0,128.96,0.11,0.74,0,0.05,0.03,5.99,0.27,674.7,10.61,0.15,5.62,4.81,0.16,0.02,0.05,0.09,10.47,0.14,5.62,4.72,18892545,6499871,34.4,93.48
83.18,0.6,98.88,0.14,99.86,4874.53,1.92,0.45,1.93,0.52,2.2,0.52,93.14,0,128.96,0.11,0.73,0,0.05,0.03,6.16,0.32,674.44,10.86,0.15,5.74,4.89,0.22,0.03,0.05,0.14,10.53,0.18,5.6,4.74,20205684,6746148,33.39,92.97
84.1,0.6,98.89,0.14,99.86,4874.93,1.9,0.45,1.91,0.53,2.23,0.52,92.83,0,129.11,0.11,0.73,0,0.05,0.03,6.15,0.31,674.48,10.82,0.15,5.71,4.88,0.18,0.02,0.05,0.11,10.55,0.14,5.64,4.77,19216592,6532631,33.99,93.52
84.09,0.61,98.87,0.14,99.86,4872.98,1.9,0.45,1.91,0.53,2.24,0.52,93,0,128.86,0.11,0.73,0,0.05,0.03,6.01,0.28,674.47,10.43,0.15,5.63,4.6,0.15,0.02,0.03,0.09,10.26,0.16,5.6,4.51,18505033,6147845,33.22,93.24
84.93,0.61,98.88,0.15,99.85,4873.27,1.89,0.45,1.9,0.53,2.23,0.53,93.52,0,128.99,0.11,0.74,0,0.05,0.03,6.02,0.29,674.21,10.48,0.16,5.76,4.62,0.15,0.01,0.03,0.11,10.27,0.13,5.62,4.51,18999256,5990036,31.53,93.19
83.72,0.64,98.85,0.16,99.84,4873.61,1.9,0.48,1.91,0.53,2.06,0.52,92.38,0,128.83,0.11,0.72,0,0.05,0.03,6.01,0.27,674.18,10.75,0.19,5.78,4.83,0.18,0.02,0.06,0.11,10.52,0.14,5.66,4.72,19365785,7284898,37.62,93.9
84.17,0.57,98.91,0.14,99.86,4874.1,1.88,0.44,1.88,0.53,2.25,0.53,91.84,0,128.88,0.1,0.73,0,0.04,0.03,6.01,0.27,674.25,10.93,0.16,5.68,5.03,0.14,0.01,0.04,0.09,10.7,0.13,5.63,4.94,18403757,6390667,34.72,92.57
84.44,0.6,98.89,0.14,99.86,4876.18,1.9,0.44,1.91,0.53,2.29,0.52,93.4,0,128.72,0.11,0.74,0,0.05,0.03,5.95,0.27,674.39,10.71,0.18,5.79,4.79,0.2,0.03,0.06,0.11,10.48,0.15,5.65,4.68,18819808,6378288,33.89,92.88
85.01,0.58,98.91,0.14,99.86,4876.55,1.89,0.46,1.9,0.53,2.19,0.53,93.77,0,128.66,0.11,0.74,0,0.05,0.03,6.07,0.29,674.21,10.85,0.14,5.72,4.86,0.15,0.02,0.02,0.11,10.48,0.15,5.58,4.75,18057927,6015426,33.31,93.44
83.85,0.65,98.83,0.16,99.84,4870.67,1.9,0.47,1.91,0.53,2.13,0.52,92.43,0,128.89,0.11,0.73,0,0.05,0.03,6.03,0.28,674.49,10.59,0.17,5.64,4.76,0.14,0.01,0.04,0.09,10.4,0.13,5.61,4.67,19666696,6892971,35.05,93.59
84.66,0.6,98.89,0.14,99.86,4873.08,1.9,0.45,1.91,0.53,2.24,0.52,93.54,0,128.67,0.11,0.74,0,0.06,0.03,6.32,0.39,674.07,10.63,0.18,5.74,4.8,0.18,0.02,0.06,0.1,10.52,0.15,5.68,4.69,19690096,6627012,33.66,93.25
83.87,0.63,98.85,0.15,99.85,4872.39,1.91,0.45,1.92,0.52,2.24,0.52,93.04,0,128.79,0.11,0.74,0,0.05,0.03,6.14,0.31,674.46,10.56,0.15,5.63,4.73,0.14,0.01,0.03,0.09,10.3,0.14,5.53,4.63,19037118,6674149,35.06,92.94
84,0.62,98.86,0.15,99.85,4869.2,1.9,0.45,1.91,0.53,2.2,0.52,92.64,0,129.06,0.12,0.73,0,0.05,0.03,6.14,0.33,674.5,10.71,0.19,5.64,4.83,0.18,0.02,0.04,0.12,10.42,0.17,5.54,4.71,20210455,6798851,33.64,92.93
84.31,0.6,98.89,0.14,99.86,4868.64,1.9,0.45,1.91,0.53,2.24,0.52,93,0,128.4,0.11,0.74,0,0.04,0.03,5.94,0.26,674.31,10.6,0.16,5.75,4.7,0.14,0.02,0.04,0.09,10.41,0.14,5.66,4.61,18384382,5989567,32.58,92.98
83.66,0.63,98.85,0.15,99.85,4871.73,1.9,0.45,1.91,0.53,2.21,0.52,92.3,0,129.11,0.12,0.72,0,0.05,0.03,5.94,0.27,674.72,10.32,0.16,5.69,4.59,0.19,0.04,0.08,0.08,10.39,0.17,5.71,4.51,17963476,6368248,35.45,93.26
84.03,0.62,98.86,0.14,99.86,4872.92,1.89,0.44,1.9,0.53,2.26,0.53,92.28,0,128.78,0.11,0.73,0,0.05,0.03,6,0.29,674.49,10.55,0.15,5.64,4.73,0.14,0.02,0.03,0.09,10.4,0.17,5.59,4.64,18917439,6605584,34.92,93.15
83.29,0.64,98.84,0.15,99.85,4871.32,1.91,0.44,1.91,0.52,2.25,0.52,92.29,0,129.17,0.11,0.73,0,0.05,0.03,6.02,0.29,674.54,10.42,0.15,5.65,4.6,0.16,0.01,0.04,0.1,10.21,0.12,5.6,4.49,20017175,6783702,33.89,92.99
84.33,0.6,98.89,0.14,99.86,4873.44,1.91,0.44,1.92,0.52,2.3,0.52,93.52,0,128.74,0.11,0.74,0,0.05,0.03,6.02,0.29,674.34,10.44,0.18,5.65,4.69,0.19,0.03,0.05,0.11,10.3,0.14,5.58,4.58,20308093,6439573,31.71,92.82
83.64,0.62,98.86,0.15,99.85,4874.34,1.91,0.45,1.92,0.52,2.23,0.52,93.02,0,128.76,0.11,0.73,0,0.05,0.03,5.97,0.27,674.46,10.38,0.15,5.63,4.63,0.14,0.02,0.03,0.09,10.19,0.14,5.52,4.54,20027745,6767498,33.79,93.89
84.31,0.63,98.85,0.15,99.85,4869.65,1.88,0.44,1.89,0.53,2.28,0.53,92.14,0,128.96,0.11,0.73,0,0.05,0.03,5.99,0.28,674.37,10.8,0.16,5.7,4.91,0.16,0.02,0.04,0.1,10.58,0.13,5.64,4.8,18289635,5830913,31.88,93.09
84.59,0.63,98.86,0.15,99.85,4874.25,1.89,0.44,1.9,0.53,2.25,0.53,93.24,0,128.74,0.11,0.74,0,0.05,0.03,6.03,0.27,674.52,10.53,0.14,5.65,4.76,0.12,0.01,0.03,0.08,10.42,0.12,5.62,4.68,19461699,6538415,33.6,92.78
84.09,0.73,98.76,0.16,99.84,4873.96,1.91,0.43,1.92,0.52,2.32,0.52,93.43,0,128.76,0.11,0.74,0,0.05,0.03,6.2,0.3,674.43,10.52,0.18,5.62,4.79,0.14,0.02,0.05,0.08,10.42,0.14,5.56,4.71,18716987,6419557,34.3,93.04
84.21,0.66,98.82,0.16,99.84,4872.72,1.91,0.45,1.92,0.52,2.2,0.52,93.49,0,128.7,0.11,0.74,0,0.05,0.03,6.12,0.3,674.29,10.8,0.17,5.63,4.96,0.15,0.01,0.03,0.11,10.52,0.13,5.53,4.85,18774464,6406316,34.12,92.83
83.95,0.62,98.86,0.15,99.85,4872.34,1.9,0.45,1.91,0.53,2.24,0.52,92.77,0,128.86,0.11,0.73,0,0.05,0.03,6.07,0.28,674.56,10.58,0.15,5.7,4.79,0.14,0.01,0.04,0.09,10.46,0.13,5.62,4.71,18422121,6002733,32.58,92.94
84.17,0.59,98.89,0.14,99.86,4873.6,1.9,0.45,1.91,0.53,2.23,0.52,92.93,0,128.83,0.11,0.74,0,0.05,0.03,6.03,0.28,674.48,10.48,0.16,5.64,4.66,0.15,0.02,0.04,0.09,10.28,0.14,5.57,4.57,19609581,7091429,36.16,93.01
84.45,0.62,98.87,0.15,99.85,4873.48,1.89,0.45,1.9,0.53,2.22,0.53,92.86,0,128.66,0.11,0.74,0,0.05,0.03,5.93,0.27,674.05,10.79,0.16,5.73,4.93,0.16,0.02,0.04,0.1,10.62,0.14,5.65,4.83,19158214,6131865,32.01,92.99
84.92,0.62,98.87,0.15,99.85,4871.04,1.89,0.45,1.9,0.53,2.23,0.53,93.14,0,129.11,0.11,0.74,0,0.04,0.03,5.95,0.27,674.24,10.68,0.16,5.58,4.93,0.15,0.02,0.05,0.09,10.57,0.14,5.59,4.84,20158492,7083042,35.14,93.03
83.57,0.62,98.86,0.14,99.86,4869.93,1.9,0.44,1.91,0.53,2.28,0.52,92.41,0,128.83,0.11,0.73,0,0.05,0.03,6.03,0.28,674.33,10.66,0.23,5.67,4.78,0.18,0.03,0.05,0.1,10.55,0.15,5.72,4.69,20054250,6991528,34.86,93.03
84.23,0.61,98.88,0.14,99.86,4871.27,1.9,0.44,1.91,0.53,2.26,0.52,93.17,0,128.87,0.11,0.73,0,0.05,0.03,6.09,0.3,674.24,10.72,0.15,5.67,4.91,0.14,0.01,0.03,0.1,10.52,0.12,5.59,4.82,19451341,6309318,32.44,92.94
84.74,0.57,98.92,0.14,99.86,4873.74,1.89,0.45,1.89,0.53,2.22,0.53,92.98,0,128.75,0.1,0.73,0,0.05,0.03,6.01,0.28,674.14,11.02,0.15,5.79,5.13,0.18,0.02,0.05,0.11,10.84,0.14,5.67,5.03,17820207,5624795,31.56,93.51
84.23,0.69,98.79,0.17,99.83,4871,1.91,0.45,1.92,0.52,2.2,0.52,93.35,0,128.63,0.1,0.74,0,0.05,0.03,6.03,0.29,674.5,10.82,0.14,5.68,4.96,0.16,0.03,0.04,0.09,10.67,0.16,5.64,4.87,18667509,6357796,34.06,93.11
83.53,0.64,98.84,0.15,99.85,4869.33,1.92,0.45,1.93,0.52,2.2,0.52,93.02,0,129.05,0.12,0.73,0,0.05,0.03,6.08,0.3,674.65,10.7,0.16,5.71,4.86,0.18,0.02,0.05,0.11,10.47,0.13,5.59,4.75,19849877,6775360,34.13,93.25
84.27,0.59,98.9,0.15,99.85,4870.76,1.91,0.47,1.92,0.52,2.12,0.52,93.45,0,128.92,0.11,0.74,0,0.05,0.03,6.06,0.29,674.52,10.68,0.15,5.72,4.82,0.16,0.01,0.04,0.11,10.45,0.14,5.61,4.7,19376497,6566520,33.89,93.09
85.69,2.04,97.45,0.79,99.21,4868.49,1.88,0.72,1.9,0.53,1.38,0.53,93.49,0,129.52,0.2,0.73,0,0.05,0.03,6.48,0.34,670.49,10.73,0.17,5.64,4.88,0.16,0.02,0.04,0.1,10.5,0.16,5.57,4.78,21449866,7560519,35.25,93.57
84.03,0.64,98.84,0.15,99.85,4874,1.91,0.43,1.92,0.52,2.31,0.52,93.45,0,128.84,0.11,0.74,0,0.05,0.03,5.99,0.27,674.57,10.33,0.18,5.57,4.62,0.14,0.02,0.04,0.08,10.27,0.14,5.58,4.55,19225156,6788678,35.31,93.29
83.96,0.6,98.89,0.14,99.86,4870.83,1.91,0.45,1.92,0.52,2.2,0.52,93.48,0,128.94,0.11,0.74,0,0.05,0.03,6.05,0.29,674.46,10.3,0.15,5.71,4.47,0.19,0.02,0.05,0.11,10.12,0.15,5.61,4.36,19173542,7075520,36.9,93.88
83.28,0.63,98.85,0.15,99.85,4870.99,1.91,0.45,1.92,0.52,2.2,0.52,92.63,0,129.19,0.12,0.73,0,0.05,0.03,6.06,0.29,674.74,10.69,0.18,5.78,4.78,0.18,0.02,0.04,0.12,10.43,0.15,5.63,4.66,18880251,5949826,31.51,92.77
83.79,0.57,98.91,0.14,99.86,4871.42,1.9,0.45,1.91,0.53,2.2,0.52,92.81,0,128.69,0.11,0.74,0,0.05,0.03,5.99,0.28,674.51,10.84,0.14,5.64,4.98,0.14,0.01,0.03,0.1,10.55,0.13,5.53,4.88,19680741,6661538,33.85,93.05
83.69,0.6,98.89,0.14,99.86,4872.76,1.91,0.46,1.92,0.52,2.19,0.52,93.2,0,128.83,0.12,0.74,0,0.05,0.03,6.01,0.28,674.82,10.76,0.18,5.74,4.92,0.18,0.02,0.05,0.12,10.51,0.13,5.58,4.8,19857527,6366338,32.06,92.94
84.08,0.6,98.89,0.14,99.86,4871.88,1.89,0.45,1.9,0.53,2.22,0.53,92.35,0,129.11,0.11,0.73,0,0.05,0.03,5.97,0.28,674.5,10.77,0.15,5.61,4.96,0.18,0.02,0.04,0.12,10.51,0.14,5.53,4.84,20305498,6064342,29.87,93.05
83.73,0.59,98.89,0.14,99.86,4869.19,1.91,0.45,1.91,0.52,2.22,0.52,92.77,0,128.8,0.11,0.73,0,0.05,0.03,6.05,0.29,674.86,10.66,0.15,5.69,4.8,0.19,0.03,0.05,0.12,10.45,0.15,5.62,4.69,20111277,6487718,32.26,93.04
84.85,0.6,98.88,0.14,99.86,4870.86,1.89,0.45,1.9,0.53,2.21,0.53,93.4,0,128.88,0.11,0.74,0,0.05,0.03,6.1,0.3,674.66,10.49,0.16,5.68,4.69,0.18,0.02,0.04,0.11,10.31,0.14,5.58,4.58,20216355,6188896,30.61,93.25
84.25,0.61,98.88,0.14,99.86,4872.2,1.9,0.45,1.91,0.53,2.24,0.52,92.99,0,128.71,0.11,0.74,0,0.05,0.03,5.99,0.28,674.25,10.51,0.17,5.7,4.63,0.16,0.02,0.04,0.11,10.26,0.14,5.6,4.52,19632800,6808772,34.68,92.89
83.93,0.65,98.83,0.15,99.85,4871.32,1.9,0.44,1.91,0.52,2.29,0.52,92.97,0,128.85,0.11,0.74,0,0.05,0.03,6.04,0.27,674.17,10.6,0.14,5.68,4.76,0.14,0.01,0.03,0.1,10.39,0.13,5.6,4.66,19075802,6534459,34.26,93.27
84.12,0.68,98.81,0.15,99.85,4873.91,1.91,0.42,1.92,0.52,2.39,0.52,93.42,0,128.74,0.11,0.74,0,0.04,0.03,5.95,0.27,674.59,10.5,0.16,5.67,4.77,0.17,0.03,0.06,0.09,10.45,0.15,5.62,4.68,19256327,6740445,35,93.06
84.32,0.56,98.92,0.14,99.86,4868.23,1.9,0.47,1.91,0.53,2.13,0.52,93.2,0,128.73,0.11,0.73,0,0.05,0.03,6.07,0.31,674.1,10.81,0.15,5.65,4.93,0.17,0.02,0.04,0.11,10.58,0.14,5.62,4.82,19539768,6632228,33.94,93
84.13,0.6,98.88,0.14,99.86,4868.04,1.87,0.44,1.88,0.53,2.28,0.53,91.55,0,128.92,0.11,0.72,0,0.04,0.03,6.01,0.27,674.45,10.8,0.15,5.76,4.94,0.17,0.02,0.05,0.09,10.71,0.14,5.72,4.85,19624469,6750315,34.4,93.25
83.71,0.68,98.8,0.16,99.84,4874.03,1.91,0.46,1.92,0.52,2.18,0.52,93.26,0,128.76,0.11,0.74,0,0.05,0.03,6,0.28,674.5,10.69,0.15,5.67,4.88,0.16,0.02,0.04,0.1,10.49,0.15,5.56,4.78,18419038,6338323,34.41,93.3
84.07,0.57,98.91,0.14,99.86,4872.93,1.91,0.46,1.92,0.52,2.18,0.52,93.41,0,128.78,0.11,0.74,0,0.05,0.03,6.1,0.3,674.3,10.67,0.17,5.76,4.86,0.16,0.02,0.05,0.1,10.52,0.14,5.61,4.77,18984681,6374549,33.58,93.34
84.35,0.57,98.91,0.14,99.86,4870.01,1.91,0.45,1.91,0.52,2.2,0.52,93.48,0,128.8,0.11,0.74,0,0.04,0.03,5.99,0.27,674.49,10.41,0.15,5.62,4.69,0.13,0.02,0.03,0.08,10.33,0.14,5.58,4.61,17744862,5833572,32.87,93.1
83.87,0.6,98.88,0.14,99.86,4868.81,1.91,0.45,1.92,0.52,2.21,0.52,93.19,0,129.09,0.11,0.73,0,0.05,0.03,6.08,0.31,674.08,10.52,0.16,5.69,4.69,0.2,0.03,0.06,0.11,10.41,0.15,5.68,4.58,18842108,6546347,34.74,92.92
83.54,0.92,98.55,0.22,99.78,4874.48,1.91,0.46,1.93,0.52,2.19,0.52,92.97,0,128.71,0.12,0.74,0,0.05,0.03,6.25,0.33,674.63,10.55,0.19,5.65,4.78,0.15,0.02,0.04,0.09,10.41,0.19,5.54,4.69,21325207,7523817,35.28,93.77
84.81,0.59,98.9,0.14,99.86,4868.51,1.89,0.45,1.9,0.53,2.21,0.53,93.02,0,128.98,0.11,0.73,0,0.05,0.03,6.07,0.28,674.2,10.8,0.14,5.66,4.92,0.14,0.01,0.03,0.1,10.53,0.13,5.58,4.82,17247788,5301931,30.74,93.08
84.08,0.55,98.93,0.14,99.86,4866.59,1.9,0.47,1.91,0.53,2.14,0.52,92.68,0,128.74,0.11,0.74,0,0.04,0.03,6.04,0.27,674.6,10.91,0.16,5.73,5.05,0.17,0.02,0.05,0.1,10.78,0.14,5.69,4.96,19485562,6574351,33.74,92.94
83.8,0.67,98.81,0.16,99.84,4868.69,1.91,0.44,1.92,0.52,2.27,0.52,92.96,0,128.91,0.11,0.73,0,0.05,0.03,6.08,0.31,674.56,10.72,0.16,5.77,4.87,0.18,0.02,0.05,0.11,10.54,0.15,5.64,4.76,19840999,6500042,32.76,93.07
84.28,0.64,98.85,0.15,99.85,4869.64,1.91,0.44,1.92,0.52,2.26,0.52,93.41,0,128.65,0.11,0.74,0,0.04,0.03,6.06,0.27,674.56,10.48,0.16,5.61,4.74,0.16,0.02,0.04,0.1,10.37,0.14,5.58,4.65,19682120,6084646,30.91,93.23
84.88,0.65,98.83,0.15,99.85,4870.96,1.9,0.44,1.91,0.53,2.27,0.52,93.64,0,128.98,0.11,0.74,0,0.05,0.03,6.03,0.27,674.15,10.6,0.19,5.8,4.68,0.2,0.03,0.06,0.12,10.42,0.16,5.7,4.56,19775364,6333154,32.03,93.11
85.22,2.53,96.96,1.27,98.73,4867.06,1.89,0.95,1.91,0.53,1.05,0.52,93.46,0,129.16,0.3,0.73,0,0.05,0.03,6.99,0.35,670.85,10.75,0.15,5.56,4.86,0.16,0.02,0.03,0.11,10.46,0.16,5.55,4.75,23048828,7525601,32.65,94.66
84.63,0.73,98.75,0.2,99.8,4871.16,1.89,0.52,1.9,0.53,1.94,0.53,93.09,0,128.63,0.11,0.74,0,0.05,0.03,6.01,0.27,674.2,10.71,0.18,5.7,4.85,0.15,0.02,0.03,0.09,10.54,0.16,5.62,4.76,18797661,6485154,34.5,93.27
83.24,0.65,98.83,0.15,99.85,4869.17,1.89,0.43,1.9,0.53,2.31,0.53,91.46,0,128.87,0.11,0.72,0,0.05,0.03,6.01,0.27,674.14,10.9,0.18,5.77,4.98,0.17,0.03,0.04,0.1,10.74,0.17,5.69,4.88,18563688,6297904,33.93,93.06
84.96,0.57,98.92,0.14,99.86,4867.56,1.89,0.47,1.9,0.53,2.14,0.53,93.24,0,128.88,0.11,0.74,0,0.05,0.03,6.08,0.29,674.27,10.69,0.14,5.72,4.82,0.16,0.03,0.03,0.1,10.47,0.15,5.59,4.72,18355811,5934329,32.33,93.04
84.42,0.61,98.87,0.14,99.86,4869.89,1.9,0.44,1.91,0.53,2.3,0.52,93.32,0,129.08,0.11,0.74,0,0.06,0.03,6.3,0.35,674.14,10.77,0.16,5.69,4.87,0.18,0.01,0.05,0.12,10.5,0.13,5.63,4.74,20162436,6743197,33.44,92.76
83.73,0.59,98.89,0.14,99.86,4868.68,1.92,0.45,1.93,0.52,2.21,0.52,93.26,0,128.7,0.11,0.74,0,0.05,0.03,6.15,0.29,674.43,10.63,0.17,5.71,4.85,0.15,0.01,0.04,0.09,10.48,0.12,5.59,4.76,18193873,6505175,35.75,93.3
84.36,0.68,98.81,0.15,99.85,4868.06,1.9,0.42,1.91,0.53,2.37,0.52,93.37,0,128.71,0.12,0.74,0,0.04,0.03,6.08,0.27,674.44,10.7,0.16,5.62,4.91,0.13,0.01,0.03,0.09,10.48,0.13,5.53,4.82,18400087,6217518,33.79,93.27
84.38,0.62,98.86,0.15,99.85,4865.92,1.9,0.46,1.91,0.53,2.19,0.52,93.27,0,128.98,0.11,0.74,0,0.05,0.03,6.11,0.28,674.48,10.4,0.15,5.66,4.64,0.16,0.02,0.05,0.09,10.34,0.15,5.63,4.55,19392941,6768161,34.9,93.11
84.44,0.57,98.92,0.14,99.86,4867.35,1.9,0.47,1.91,0.53,2.12,0.52,93.29,0,128.66,0.11,0.74,0,0.04,0.03,6.01,0.27,674.35,10.66,0.14,5.69,4.77,0.17,0.02,0.04,0.11,10.41,0.15,5.6,4.66,19085755,6616023,34.66,93.53
83.87,0.58,98.9,0.14,99.86,4864.93,1.91,0.45,1.92,0.52,2.21,0.52,93.26,0,129.08,0.11,0.74,0,0.05,0.03,6.1,0.29,674.53,10.55,0.18,5.64,4.76,0.17,0.02,0.05,0.09,10.43,0.15,5.62,4.66,18765596,6197205,33.02,93.34
84.25,0.6,98.89,0.14,99.86,4866.95,1.89,0.45,1.9,0.53,2.21,0.53,92.76,0,128.62,0.1,0.74,0,0.05,0.03,5.99,0.27,674.31,10.77,0.17,5.72,4.94,0.18,0.04,0.06,0.08,10.72,0.18,5.69,4.85,18748155,6628331,35.35,92.8
83.6,0.62,98.86,0.14,99.86,4870.16,1.9,0.43,1.91,0.53,2.33,0.52,92.42,0,128.97,0.11,0.73,0,0.05,0.03,6.12,0.28,674.46,10.77,0.15,5.63,4.94,0.14,0.02,0.03,0.09,10.55,0.13,5.57,4.85,19483462,6609095,33.92,92.86
84.07,0.55,98.93,0.13,99.87,4871.43,1.91,0.45,1.92,0.52,2.2,0.52,93.29,0,129.07,0.11,0.74,0,0.05,0.03,6.21,0.32,674.45,10.78,0.15,5.61,4.89,0.18,0.01,0.03,0.13,10.48,0.13,5.59,4.76,19765992,5973255,30.22,92.85
