AMDuProfPcm Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.81,1.57,97.78,0.43,99.57,4848.39,1.64,0.44,1.66,0.61,2.26,0.6,88.76,0,130.4,0.17,0.47,0,0.13,0.01,4.17,0.56,683.9,7.93,0.5,3.27,4.39,1.75,0.17,0.14,1.44,6.53,0.35,3.23,2.95,159355861,36051542,22.62,96.58
94.93,1.35,97.99,0.36,99.64,4847.27,1.63,0.44,1.65,0.61,2.29,0.61,89.47,0,130.55,0.16,0.52,0,0.14,0.01,4.36,0.61,682.2,8.36,0.46,3.32,4.68,1.75,0.17,0.14,1.44,6.78,0.28,3.25,3.24,158471952,35721223,22.54,96.86
90.66,2.23,97.1,0.6,99.4,4850.52,1.68,0.45,1.71,0.6,2.21,0.59,88.07,0,129.76,0.17,0.44,0,0.13,0.01,3.64,0.48,683.04,8.39,0.39,3.09,4.8,1.59,0.14,0.11,1.34,6.38,0.23,2.69,3.46,158030872,35973340,22.76,96.85
91.72,2.15,97.16,0.58,99.42,4854,1.67,0.45,1.7,0.6,2.25,0.59,88.77,0,129.72,0.17,0.41,0,0.12,0.01,3.24,0.4,683.93,7.14,0.46,2.68,4.01,1.56,0.16,0.12,1.28,5.59,0.36,2.49,2.74,157704442,36686282,23.26,98.27
94.82,1.3,98.02,0.35,99.65,4848.48,1.63,0.43,1.65,0.61,2.3,0.61,89.48,0,130.77,0.17,0.43,0,0.13,0.01,3.67,0.47,683.11,8.27,0.55,3.04,4.64,1.72,0.19,0.14,1.39,6.67,0.41,3.02,3.25,158490975,35995879,22.71,96.95
92.32,1.92,97.41,0.52,99.48,4848.87,1.66,0.45,1.69,0.6,2.24,0.59,88.78,0,129.66,0.17,0.47,0,0.13,0.01,3.88,0.5,683.88,6.81,0.41,2.94,3.72,1.61,0.16,0.13,1.32,5.79,0.31,3.08,2.4,158277678,35742725,22.58,96.91
91.83,1.88,97.42,0.49,99.51,4855.21,1.69,0.44,1.71,0.59,2.29,0.58,89.58,0,129.22,0.15,0.44,0,0.12,0.01,3.13,0.37,684.38,5.79,0.43,2.53,3.18,1.53,0.19,0.13,1.21,4.95,0.38,2.61,1.97,157589447,36600331,23.23,97.29
94.17,1.4,97.94,0.39,99.61,4848.59,1.63,0.45,1.65,0.61,2.22,0.61,88.9,0,130.81,0.19,0.49,0,0.14,0.01,4.07,0.55,682.02,8.9,0.43,3.37,5.01,1.74,0.16,0.13,1.45,7.01,0.23,3.23,3.56,158072959,36160114,22.88,97.2
91.1,1.93,97.39,0.52,99.48,4851.58,1.67,0.45,1.69,0.6,2.23,0.59,88.01,0,130.09,0.2,0.47,0,0.13,0.01,3.99,0.54,681.77,8,0.39,2.99,4.52,1.67,0.15,0.12,1.4,6.34,0.25,2.97,3.12,158905927,36821415,23.17,97.15
90.83,2.04,97.28,0.55,99.45,4848.67,1.68,0.45,1.71,0.6,2.23,0.59,88.2,0,129.95,0.19,0.42,0,0.13,0.01,3.52,0.44,683.78,7.37,0.48,2.75,4.11,1.59,0.17,0.13,1.29,5.94,0.3,2.82,2.81,158623625,36720513,23.15,97.42
90.46,2.15,97.16,0.58,99.42,4848.38,1.68,0.45,1.71,0.59,2.23,0.58,87.93,0,129.58,0.19,0.49,0,0.14,0.01,4.02,0.56,682.67,7.41,0.37,3.17,4.21,1.65,0.16,0.12,1.37,6,0.26,2.9,2.84,158055588,36617568,23.17,97.05
92.69,1.86,97.47,0.51,99.49,4847.66,1.65,0.45,1.67,0.61,2.23,0.6,88.4,0,130.04,0.21,0.48,0,0.14,0.01,4.04,0.56,681.37,8.35,0.37,3.2,4.75,1.7,0.13,0.12,1.45,6.46,0.23,2.93,3.3,159423060,36143791,22.67,97.22
92.81,1.71,97.6,0.47,99.53,4848.15,1.64,0.44,1.66,0.61,2.25,0.6,88.06,0,130.5,0.17,0.51,0,0.14,0.02,4.7,0.67,682.11,9.41,0.46,3.57,5.35,1.74,0.12,0.12,1.5,7.26,0.2,3.2,3.86,157618461,36174811,22.95,97.07
91.95,1.99,97.33,0.53,99.47,4850.26,1.66,0.44,1.69,0.6,2.26,0.59,88.33,0,130.21,0.19,0.45,0,0.14,0.01,4.08,0.56,682.3,7.94,0.42,3.3,4.52,1.67,0.14,0.12,1.41,6.16,0.25,2.81,3.1,158455739,36863183,23.26,97.14
93.4,1.51,97.82,0.41,99.59,4847.37,1.65,0.44,1.67,0.61,2.27,0.6,88.98,0,130.48,0.16,0.45,0,0.13,0.01,3.57,0.45,683.15,8.34,0.51,3.17,4.73,1.73,0.17,0.14,1.42,6.56,0.36,2.89,3.31,158487117,36316482,22.91,96.81
93.37,1.68,97.64,0.46,99.54,4851.67,1.65,0.44,1.67,0.6,2.25,0.6,89.29,0,130.04,0.17,0.47,0,0.13,0.01,3.63,0.47,682.11,7.45,0.43,3.1,4.22,1.64,0.17,0.13,1.34,6.01,0.32,2.8,2.88,158946272,36311294,22.85,97.02
92.42,1.86,97.45,0.5,99.5,4849.24,1.66,0.44,1.68,0.6,2.27,0.59,88.6,0,130.36,0.15,0.47,0,0.14,0.01,4.2,0.57,683.51,7.99,0.48,3.33,4.47,1.73,0.15,0.13,1.44,6.35,0.3,3.03,3.03,157464565,36440150,23.14,97.22
92.18,1.89,97.43,0.49,99.51,4845.96,1.66,0.43,1.69,0.6,2.31,0.59,88.45,0,130.3,0.22,0.42,0,0.14,0.01,3.73,0.51,682.23,8.52,0.47,2.98,4.88,1.64,0.14,0.11,1.39,6.46,0.23,2.74,3.49,158849912,36719983,23.12,97.24
94.29,1.49,97.85,0.4,99.6,4844.22,1.64,0.44,1.66,0.61,2.27,0.6,89.48,0,130.09,0.17,0.48,0,0.13,0.01,3.72,0.48,683.84,7.16,0.46,3.08,3.99,1.66,0.17,0.14,1.36,5.95,0.34,2.98,2.63,158554218,35910951,22.65,96.64
92.08,1.82,97.51,0.5,99.5,4847.15,1.65,0.45,1.67,0.61,2.24,0.6,87.81,0,130.44,0.24,0.49,0,0.15,0.01,4.18,0.61,680.38,9.59,0.3,3.32,5.57,1.71,0.11,0.1,1.5,6.96,0.17,2.71,4.08,158222064,35981861,22.74,97.01
92.11,1.89,97.44,0.53,99.47,4850.07,1.67,0.46,1.69,0.6,2.16,0.59,88.67,0,129.91,0.18,0.49,0,0.14,0.01,3.91,0.56,681.23,8.14,0.32,3.29,4.6,1.67,0.14,0.12,1.41,6.3,0.21,2.9,3.19,158180738,36224678,22.9,97.4
94.12,1.51,97.84,0.4,99.6,4847.25,1.65,0.43,1.67,0.61,2.32,0.6,89.61,0,130.06,0.18,0.47,0,0.13,0.01,4.1,0.54,683.4,7.23,0.43,2.82,3.93,1.6,0.15,0.13,1.32,5.99,0.24,3.14,2.61,157732577,35204484,22.32,96.84
94.75,1.36,97.99,0.37,99.63,4846.96,1.64,0.45,1.66,0.61,2.22,0.6,89.76,0,130.55,0.18,0.53,0,0.14,0.02,4.7,0.67,682.55,8.2,0.34,3.48,4.62,1.79,0.17,0.14,1.48,6.71,0.29,3.29,3.13,158773424,36014654,22.68,97.12
91.17,2.15,97.16,0.58,99.42,4845.56,1.68,0.45,1.71,0.59,2.22,0.58,88.65,0,129.27,0.19,0.43,0,0.13,0.01,3.4,0.44,684.26,6.26,0.34,2.53,3.47,1.51,0.15,0.12,1.24,5.08,0.26,2.6,2.23,157575131,35856547,22.76,97
93.7,1.43,97.9,0.39,99.61,4846.93,1.64,0.44,1.66,0.61,2.25,0.6,88.91,0,130.48,0.17,0.53,0,0.14,0.01,4.09,0.55,681.17,8.95,0.38,3.45,5.09,1.78,0.15,0.13,1.5,6.95,0.28,3.08,3.59,157435786,35894830,22.8,97.17
93.13,1.81,97.52,0.49,99.51,4849.54,1.65,0.44,1.67,0.61,2.26,0.6,88.85,0,130.1,0.17,0.44,0,0.13,0.01,3.62,0.47,682.4,7.76,0.47,3.05,4.33,1.67,0.17,0.13,1.37,6.06,0.36,2.74,2.96,157934273,36062452,22.83,96.81
91.99,1.79,97.53,0.48,99.52,4847.88,1.66,0.44,1.68,0.6,2.27,0.59,88.34,0,130.27,0.2,0.46,0,0.14,0.01,4.13,0.58,681.6,7.68,0.34,3.41,4.31,1.7,0.15,0.12,1.42,6.09,0.26,2.95,2.88,159235973,35895097,22.54,97.07
90.91,2.04,97.27,0.56,99.44,4847.78,1.68,0.46,1.71,0.6,2.19,0.59,88.27,0,129.58,0.18,0.42,0,0.13,0.01,3.48,0.44,683.55,7.62,0.43,2.83,4.36,1.56,0.15,0.12,1.29,5.92,0.29,2.56,3.06,158151124,36473628,23.06,97.41
89.38,2.25,97.06,0.62,99.38,4846.32,1.7,0.46,1.73,0.59,2.17,0.58,87.66,0,129.46,0.18,0.39,0,0.13,0.01,3.17,0.41,682.77,8.05,0.33,2.57,4.66,1.52,0.14,0.1,1.28,5.87,0.25,2.24,3.38,158101413,35830920,22.66,97.01
93.5,1.55,97.78,0.41,99.59,4847.51,1.66,0.43,1.67,0.6,2.31,0.6,89.42,0,129.78,0.2,0.46,0,0.13,0.01,3.68,0.47,683.1,7.71,0.39,2.8,4.35,1.61,0.16,0.13,1.33,6.32,0.28,3.01,3.02,157058119,35363342,22.52,96.91
93.25,1.64,97.68,0.44,99.56,4849.75,1.65,0.44,1.67,0.61,2.26,0.6,88.91,0,130.23,0.17,0.5,0,0.14,0.01,4.26,0.59,682.22,8.63,0.4,3.17,4.9,1.7,0.14,0.13,1.43,6.98,0.24,3.27,3.47,158266920,36912907,23.32,97.21
92.53,1.77,97.55,0.47,99.53,4846.52,1.67,0.44,1.69,0.6,2.27,0.59,89.03,0,129.7,0.18,0.45,0,0.13,0.01,3.71,0.47,683.7,7.35,0.49,2.77,4.06,1.6,0.15,0.13,1.32,5.91,0.27,2.9,2.74,157283336,36213821,23.02,97.19
91.46,1.96,97.36,0.52,99.48,4849.07,1.67,0.44,1.69,0.6,2.25,0.59,88.28,0,130.02,0.2,0.45,0,0.13,0.01,3.86,0.51,683.36,7.42,0.44,3.06,4.16,1.64,0.15,0.12,1.37,5.91,0.26,2.85,2.79,157901344,35896584,22.73,96.98
91.76,1.9,97.4,0.52,99.48,4844.71,1.66,0.45,1.68,0.6,2.24,0.59,87.81,0,130,0.18,0.43,0,0.13,0.01,3.57,0.45,683,7.74,0.39,2.8,4.37,1.64,0.17,0.13,1.33,6.2,0.34,2.83,3.03,157967100,35811954,22.67,96.97
94.91,1.37,97.97,0.38,99.62,4845.83,1.63,0.44,1.64,0.61,2.26,0.61,89.15,0,130.86,0.15,0.53,0,0.14,0.01,4.53,0.64,682.43,9.23,0.52,3.62,5.19,1.82,0.15,0.14,1.53,7.43,0.26,3.51,3.66,158413824,36335674,22.94,97.21
94.48,1.35,97.98,0.37,99.63,4850.33,1.65,0.44,1.66,0.61,2.25,0.6,89.96,0,130.04,0.16,0.49,0,0.13,0.01,3.59,0.48,682.89,7.68,0.45,3.31,4.35,1.71,0.18,0.13,1.39,6.12,0.39,2.77,2.96,158254656,36279162,22.92,97.47
92.38,1.86,97.45,0.5,99.5,4847.09,1.68,0.45,1.7,0.6,2.23,0.59,89.45,0,129.06,0.2,0.43,0,0.12,0.01,3.19,0.38,683.78,6.82,0.34,2.61,3.85,1.48,0.15,0.11,1.23,5.21,0.24,2.34,2.63,158561361,36293995,22.89,97.5
92.02,1.97,97.36,0.54,99.46,4848.14,1.66,0.46,1.69,0.6,2.2,0.59,88.33,0,130.43,0.2,0.44,0,0.13,0.01,3.96,0.53,682.21,8.62,0.42,3.04,4.91,1.69,0.15,0.12,1.42,6.61,0.29,2.83,3.49,158017485,36221359,22.92,97.54
93.33,1.53,97.81,0.42,99.58,4849.12,1.65,0.45,1.67,0.61,2.23,0.6,88.89,0,130.1,0.17,0.49,0,0.14,0.01,4.05,0.55,682.85,7.87,0.42,3.3,4.4,1.71,0.16,0.13,1.41,6.4,0.27,3.13,2.99,158359362,36012528,22.74,96.81
93.01,1.67,97.66,0.44,99.56,4846.18,1.65,0.43,1.67,0.61,2.33,0.6,88.47,0,130.8,0.18,0.46,0,0.14,0.01,4.26,0.6,681.63,9.53,0.48,3.48,5.47,1.78,0.15,0.13,1.5,7.29,0.26,3.06,3.97,157815330,35977903,22.8,96.99
91.16,2,97.32,0.54,99.46,4846.2,1.67,0.45,1.7,0.6,2.23,0.59,88.02,0,129.93,0.21,0.42,0,0.13,0.01,3.6,0.47,683.33,7.5,0.38,2.95,4.28,1.58,0.16,0.12,1.3,5.79,0.27,2.54,2.98,158446845,36215718,22.86,97.17
92.05,1.89,97.43,0.52,99.48,4847.97,1.66,0.45,1.68,0.6,2.23,0.59,88.17,0,130.45,0.21,0.45,0,0.14,0.01,4.11,0.56,683.12,7.84,0.38,3.17,4.41,1.7,0.15,0.13,1.42,6.42,0.26,3.17,2.99,158821025,36161745,22.77,97.3
92.01,1.94,97.38,0.52,99.48,4846.84,1.66,0.44,1.68,0.6,2.26,0.59,88.15,0,130.35,0.19,0.43,0,0.13,0.01,3.89,0.52,682.7,8.64,0.39,3.1,4.92,1.69,0.15,0.12,1.41,6.54,0.28,2.75,3.51,158255474,35734637,22.58,97.06
93.15,1.62,97.71,0.43,99.57,4848.65,1.66,0.44,1.68,0.6,2.26,0.6,89.3,0,130.13,0.16,0.44,0,0.13,0.01,3.57,0.45,682.56,7.66,0.42,2.92,4.3,1.65,0.17,0.13,1.35,6.14,0.3,2.89,2.95,158051591,36276030,22.95,96.95
91.73,2.02,97.3,0.55,99.45,4844.85,1.66,0.45,1.68,0.6,2.24,0.59,87.91,0,130.17,0.19,0.45,0,0.14,0.01,4.16,0.6,682.19,8.98,0.35,3.11,5.17,1.68,0.13,0.12,1.43,6.84,0.22,2.89,3.74,158726525,36028814,22.7,96.97
91.55,2.02,97.3,0.55,99.45,4847.53,1.67,0.45,1.7,0.6,2.2,0.59,88.39,0,129.7,0.2,0.45,0,0.13,0.01,3.97,0.53,683,6.74,0.35,2.99,3.75,1.6,0.15,0.13,1.32,5.6,0.28,2.89,2.43,158662053,35565713,22.42,96.6
92.39,1.93,97.41,0.52,99.48,4847.28,1.66,0.45,1.68,0.6,2.24,0.6,88.4,0,129.58,0.2,0.41,0,0.12,0.01,3.08,0.37,683.52,7.19,0.44,2.66,4.06,1.53,0.15,0.12,1.26,5.51,0.31,2.4,2.8,158474168,35740730,22.55,97.01
90.92,2.15,97.17,0.57,99.43,4846.55,1.68,0.44,1.7,0.6,2.26,0.59,88.04,0,129.74,0.22,0.41,0,0.13,0.01,3.44,0.45,682.64,8.17,0.38,2.73,4.61,1.55,0.13,0.11,1.31,6.11,0.2,2.62,3.3,158350239,35808591,22.61,96.65
93.14,1.71,97.63,0.45,99.55,4844.58,1.65,0.43,1.67,0.61,2.31,0.6,88.9,0,130.25,0.23,0.45,0,0.13,0.01,3.55,0.48,682.83,8.45,0.34,3.14,4.82,1.64,0.14,0.11,1.39,6.35,0.22,2.7,3.43,158140681,35602884,22.51,96.68
96.3,1.06,98.28,0.3,99.7,4846.21,1.62,0.45,1.64,0.62,2.23,0.61,90.35,0,130.47,0.13,0.54,0,0.14,0.01,4.11,0.56,682.16,8.07,0.53,3.41,4.51,1.76,0.16,0.14,1.46,6.53,0.29,3.2,3.05,158107668,36784542,23.27,97.11
93.27,1.55,97.79,0.43,99.57,4845.46,1.65,0.46,1.67,0.61,2.18,0.6,88.76,0,130.25,0.21,0.5,0,0.15,0.01,3.79,0.56,679.58,9.71,0.31,3.18,5.65,1.72,0.13,0.11,1.49,7.09,0.21,2.72,4.16,158298150,36835736,23.27,97.46
92.02,1.88,97.45,0.5,99.5,4848.07,1.67,0.44,1.69,0.6,2.26,0.59,88.85,0,129.48,0.17,0.47,0,0.13,0.01,3.51,0.45,683.99,7.03,0.41,2.79,3.92,1.55,0.14,0.12,1.29,5.61,0.26,2.72,2.63,158312908,35454265,22.4,96.6
90.89,2.12,97.2,0.56,99.44,4846.82,1.67,0.44,1.7,0.6,2.26,0.59,87.69,0,129.86,0.19,0.45,0,0.13,0.01,3.78,0.5,682.66,8.1,0.4,2.97,4.63,1.65,0.16,0.12,1.37,6.21,0.29,2.65,3.26,158283478,36203142,22.87,96.84
90.94,2.25,97.06,0.6,99.4,4846.46,1.67,0.45,1.7,0.6,2.25,0.59,87.79,0,129.87,0.26,0.41,0,0.13,0.01,3.34,0.44,681.87,8.24,0.34,2.82,4.7,1.56,0.13,0.1,1.33,6.07,0.21,2.49,3.38,158547454,36824674,23.23,97.43
94.1,1.6,97.71,0.45,99.55,4845.97,1.65,0.46,1.67,0.61,2.18,0.6,89.59,0,129.84,0.16,0.46,0,0.13,0.01,3.54,0.45,683.22,7.74,0.44,2.98,4.39,1.64,0.17,0.13,1.34,6.1,0.34,2.71,3.05,158574000,36437070,22.98,97.02
91.92,2,97.33,0.54,99.46,4846.35,1.65,0.45,1.68,0.61,2.25,0.6,87.75,0,130.17,0.22,0.43,0,0.13,0.01,3.14,0.41,681.69,9.21,0.37,2.97,5.28,1.62,0.13,0.1,1.38,6.6,0.22,2.48,3.9,159098120,35764641,22.48,96.89
91.5,2.12,97.21,0.58,99.42,4848.23,1.65,0.45,1.68,0.6,2.22,0.6,87.46,0,130.21,0.21,0.43,0,0.14,0.01,3.56,0.48,681.81,8.1,0.41,3.07,4.63,1.61,0.12,0.11,1.39,6.07,0.23,2.61,3.24,158262556,35668388,22.54,96.83
94.73,1.36,97.98,0.37,99.63,4847.66,1.63,0.44,1.65,0.61,2.28,0.61,89.2,0,130.57,0.22,0.5,0,0.13,0.01,4.27,0.56,682.59,9.31,0.44,3.32,5.35,1.76,0.14,0.12,1.5,6.96,0.26,2.86,3.85,158275810,35517981,22.44,96.69
94.52,1.42,97.92,0.39,99.61,4846.57,1.64,0.44,1.66,0.61,2.26,0.6,89.52,0,130.79,0.14,0.49,0,0.13,0.01,4.27,0.58,682.91,8.32,0.55,3.32,4.6,1.75,0.18,0.15,1.42,6.94,0.3,3.45,3.18,158545498,35935285,22.67,96.84
91.37,2.01,97.31,0.56,99.44,4845.57,1.67,0.46,1.69,0.6,2.18,0.59,87.98,0,130.06,0.19,0.42,0,0.13,0.01,3.49,0.45,682.17,8.71,0.47,2.88,4.97,1.63,0.14,0.12,1.37,6.62,0.23,2.8,3.6,157934900,36516993,23.12,97.24
93.58,1.6,97.74,0.44,99.56,4846.66,1.65,0.45,1.67,0.61,2.24,0.6,89.25,0,129.74,0.16,0.49,0,0.13,0.01,3.62,0.47,682.45,7.62,0.42,2.94,4.29,1.62,0.14,0.12,1.36,6.09,0.25,2.91,2.93,157625407,35832921,22.73,97.07
93.03,1.64,97.69,0.46,99.54,4848.05,1.66,0.46,1.68,0.6,2.16,0.59,89.32,0,129.84,0.16,0.45,0,0.13,0.01,3.54,0.44,683.67,7.43,0.47,2.81,4.15,1.58,0.16,0.12,1.3,5.81,0.29,2.67,2.85,157918299,35219565,22.3,96.96
90.47,2.21,97.1,0.58,99.42,4845.42,1.69,0.44,1.71,0.59,2.28,0.58,88.05,0,129.34,0.18,0.44,0,0.13,0.01,3.55,0.46,683.43,7.84,0.35,2.72,4.45,1.52,0.13,0.11,1.27,6.02,0.22,2.63,3.17,158330351,35822032,22.62,96.83
92.54,1.82,97.51,0.49,99.51,4846.64,1.66,0.45,1.68,0.6,2.23,0.59,88.66,0,130.49,0.25,0.46,0,0.14,0.01,3.78,0.53,680.21,8.66,0.3,3.01,5.01,1.65,0.13,0.11,1.41,6.49,0.18,2.71,3.6,158972146,36326611,22.85,97.34
90.78,2.22,97.1,0.58,99.42,4846.52,1.69,0.44,1.72,0.59,2.28,0.58,88.62,0,129.35,0.17,0.4,0,0.12,0.01,3.05,0.35,683.67,6.55,0.46,2.41,3.58,1.53,0.17,0.13,1.23,5.26,0.32,2.59,2.35,157605732,35048053,22.24,96.84
92.87,1.75,97.59,0.47,99.53,4846.44,1.65,0.44,1.67,0.61,2.26,0.6,88.38,0,130.65,0.19,0.43,0,0.14,0.01,4.21,0.57,682.8,9.07,0.51,3.47,5.12,1.7,0.13,0.12,1.45,6.87,0.22,2.98,3.67,157789482,35564885,22.54,96.69
93.49,1.92,97.41,0.54,99.46,4849.4,1.65,0.46,1.67,0.61,2.16,0.6,88.94,0,130.16,0.19,0.44,0,0.13,0.01,3.95,0.52,682.26,8.31,0.43,3.05,4.7,1.68,0.17,0.13,1.38,6.4,0.32,2.75,3.33,158639769,36409405,22.95,97.01
93.62,1.46,97.88,0.39,99.61,4849.71,1.65,0.43,1.67,0.6,2.3,0.6,89.54,0,130.05,0.16,0.5,0,0.13,0.01,3.78,0.5,683.14,8.03,0.49,3.09,4.59,1.7,0.17,0.13,1.4,6.49,0.35,2.95,3.19,157649243,36366057,23.07,97.23
92.94,1.77,97.57,0.47,99.53,4846.23,1.65,0.44,1.68,0.6,2.27,0.6,88.83,0,130.09,0.19,0.47,0,0.14,0.01,3.93,0.53,682.61,7.93,0.39,2.86,4.53,1.67,0.15,0.13,1.39,6.37,0.26,2.98,3.14,157904093,35164943,22.27,96.82
91.44,2.04,97.27,0.55,99.45,4846.08,1.67,0.45,1.7,0.6,2.24,0.59,88.45,0,129.46,0.21,0.48,0,0.14,0.01,3.62,0.49,683.09,7.97,0.34,3.03,4.53,1.59,0.13,0.1,1.35,6.07,0.23,2.65,3.18,157605700,36161260,22.94,97.14
94.07,1.62,97.72,0.43,99.57,4846.13,1.64,0.44,1.66,0.61,2.29,0.6,89.01,0,130.56,0.15,0.51,0,0.14,0.01,3.9,0.54,681.49,9.21,0.45,3.38,5.27,1.79,0.16,0.13,1.51,7.12,0.26,3.09,3.77,158083823,35607331,22.52,96.83
93.89,1.54,97.8,0.41,99.59,4847.88,1.64,0.43,1.66,0.61,2.3,0.6,89.06,0,130.58,0.18,0.45,0,0.13,0.01,3.83,0.51,681.4,8.36,0.51,3.28,4.75,1.72,0.16,0.13,1.43,6.33,0.31,2.7,3.33,158216245,35529265,22.46,96.81
93.01,1.76,97.58,0.48,99.52,4846.6,1.65,0.45,1.67,0.61,2.24,0.6,88.67,0,130.36,0.19,0.47,0,0.14,0.01,4.13,0.56,683.55,7.46,0.45,3.3,4.09,1.68,0.16,0.13,1.39,6.19,0.27,3.22,2.7,158822897,36350334,22.89,96.87
92.97,1.68,97.65,0.45,99.55,4848.21,1.65,0.44,1.67,0.61,2.28,0.6,88.56,0,130.64,0.19,0.42,0,0.13,0.01,3.86,0.51,682.66,8.83,0.46,3.02,5.01,1.69,0.15,0.12,1.41,6.77,0.3,2.87,3.6,158638605,35886942,22.62,97.03
92.37,1.81,97.52,0.5,99.5,4849.2,1.66,0.45,1.68,0.6,2.2,0.59,88.57,0,130.21,0.17,0.47,0,0.14,0.01,4.41,0.61,682.55,8.23,0.39,3.27,4.65,1.7,0.15,0.13,1.43,6.49,0.22,3.05,3.22,158629198,36330313,22.9,96.63
90.93,2.21,97.11,0.59,99.41,4846.27,1.69,0.44,1.71,0.59,2.25,0.58,88.55,0,129.13,0.19,0.44,0,0.12,0.01,3.36,0.41,684.24,6.3,0.34,2.57,3.46,1.49,0.16,0.12,1.21,5.09,0.28,2.56,2.25,158175122,35511307,22.45,96.91
94.46,1.38,97.97,0.37,99.63,4847.1,1.63,0.44,1.65,0.61,2.27,0.61,89.15,0,130.55,0.19,0.45,0,0.13,0.01,3.72,0.5,681.56,8.44,0.42,3.06,4.76,1.71,0.16,0.14,1.41,6.74,0.31,3.08,3.35,157851350,35241477,22.33,96.88
90.82,2.05,97.27,0.56,99.44,4849.05,1.68,0.45,1.71,0.59,2.21,0.59,88.22,0,129.44,0.2,0.42,0,0.12,0.01,3,0.37,682.81,8.08,0.34,3.04,4.7,1.54,0.14,0.1,1.31,5.82,0.22,2.22,3.39,158545403,35768676,22.56,96.84
93.8,1.5,97.84,0.4,99.6,4847.59,1.65,0.44,1.67,0.61,2.27,0.6,89.32,0,129.71,0.17,0.5,0,0.13,0.01,4.01,0.53,683.16,7.6,0.4,2.87,4.21,1.66,0.16,0.13,1.38,6.13,0.27,3.03,2.83,157939575,36308183,22.99,97
93.02,1.64,97.68,0.44,99.56,4847.56,1.65,0.44,1.67,0.61,2.29,0.6,88.43,0,130.36,0.2,0.48,0,0.13,0.01,4.05,0.55,682.47,8.72,0.4,3.32,4.96,1.76,0.15,0.13,1.48,6.89,0.3,3.11,3.48,157991013,36172001,22.89,96.86
93.79,1.58,97.74,0.43,99.57,4847.34,1.65,0.44,1.67,0.61,2.27,0.6,89.34,0,129.87,0.18,0.51,0,0.14,0.01,4.02,0.56,682.07,8.24,0.38,3.39,4.69,1.67,0.14,0.11,1.41,6.19,0.23,2.68,3.27,157882534,36733427,23.27,97.46
90.59,2.17,97.14,0.57,99.43,4846.41,1.69,0.44,1.72,0.59,2.28,0.58,88.34,0,129.83,0.18,0.4,0,0.12,0.01,3.39,0.42,682.8,7.42,0.42,2.7,4.21,1.58,0.16,0.12,1.3,5.76,0.29,2.55,2.91,158129642,35586097,22.5,96.91
93.43,1.54,97.79,0.42,99.58,4845.93,1.66,0.45,1.68,0.6,2.23,0.6,89.62,0,130.03,0.16,0.44,0,0.12,0.01,3.58,0.45,683.66,7.55,0.49,2.83,4.23,1.63,0.17,0.13,1.33,6.05,0.34,2.81,2.9,159025959,35795782,22.51,96.68
92.31,1.85,97.47,0.5,99.5,4846.67,1.67,0.44,1.69,0.6,2.25,0.59,88.96,0,129.58,0.2,0.47,0,0.13,0.01,3.49,0.46,682.91,7.28,0.38,3.12,4.09,1.59,0.15,0.11,1.32,5.6,0.24,2.59,2.77,158333908,35956967,22.71,96.89
93.4,1.63,97.68,0.43,99.57,4847.6,1.66,0.44,1.68,0.6,2.29,0.6,89.33,0,130,0.14,0.48,0,0.14,0.01,4.13,0.56,684.42,7.63,0.48,3.26,4.26,1.67,0.16,0.13,1.38,6.25,0.31,3.06,2.88,158619043,36329311,22.9,96.8
91.94,1.9,97.42,0.51,99.49,4846.72,1.68,0.45,1.71,0.59,2.23,0.59,89.32,0,129.32,0.18,0.46,0,0.12,0.01,3.49,0.44,683.55,6.64,0.36,2.46,3.72,1.51,0.15,0.12,1.24,5.39,0.27,2.64,2.47,158541818,35648674,22.49,97.18
91.63,1.96,97.35,0.51,99.49,4846.47,1.67,0.43,1.69,0.6,2.32,0.59,88.18,0,129.89,0.23,0.43,0,0.13,0.01,3.41,0.44,682.29,8.6,0.35,2.61,4.89,1.6,0.14,0.12,1.35,6.59,0.22,2.83,3.54,157013289,35743909,22.76,97.01
92.88,1.76,97.56,0.47,99.53,4846.07,1.65,0.44,1.67,0.61,2.28,0.6,88.6,0,130.33,0.17,0.43,0,0.13,0.01,3.66,0.48,682.7,8.16,0.52,3.23,4.62,1.69,0.15,0.13,1.41,6.35,0.3,2.85,3.21,157641176,36207972,22.97,97.03
91.43,1.94,97.39,0.52,99.48,4848.46,1.67,0.44,1.69,0.6,2.25,0.59,88.19,0,129.85,0.21,0.42,0,0.13,0.01,3.42,0.44,682.27,8.87,0.32,2.98,5.15,1.59,0.13,0.1,1.35,6.51,0.19,2.53,3.79,158825787,35489714,22.35,96.61
92.58,1.8,97.53,0.49,99.51,4847.57,1.67,0.45,1.69,0.6,2.24,0.59,89.22,0,129.74,0.2,0.42,0,0.12,0.01,3.02,0.37,682.65,7.94,0.42,2.59,4.56,1.6,0.16,0.11,1.33,6.03,0.35,2.45,3.23,158638630,35416013,22.32,96.76
92.58,1.78,97.55,0.49,99.51,4849.43,1.67,0.45,1.69,0.6,2.2,0.59,89.14,0,129.87,0.15,0.49,0,0.13,0.01,4.04,0.53,683.24,7.07,0.44,2.91,3.89,1.65,0.16,0.14,1.36,6,0.25,3.22,2.53,158930461,35842096,22.55,96.77
